-1.75,1.5,0,0.5,0.5,5,1,0,0,0,1,0,0,0,1,
0.5,-1.5,0,0.5,0.5,5,1,0,0,0,1,0,0,0,1,
1.5,0.5,0,0.5,0.5,5,1,0,0,0,1,0,0,0,1,
-1,-1,0,0.5,0.5,5,1,0,0,0,0.707107,-0.707107,0,0.707107,0.707107,
0,0.8,-0.3,0.5,0.5,5,1,0,0,0,0.707107,0.707107,0,-0.707107,0.707107,
