-1.07011,-0.127223,-0.219235,6.00987,0.736227,1.15554,-10.5534,-1.31355,-1.88643,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.87735,0,1,96,206,6098,
-1.91722,-1.1363,-3.42023,8.81539,4.00796,11.1129,-12.906,-4.14661,-10.0652,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.26345,0,1,94,2095,4282,
-30.622,13.3566,16.8446,76.6865,-29.5646,-37.9441,-55.9715,16.7031,22.1334,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.916578,2,1,96,598,1955,
-1.65766,0.130889,-1.10899,8.46331,-0.410949,5.0311,-13.2662,0.0468287,-6.38401,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.76208,0,0,97,1304,10457,
-5.16007,-26.9731,-35.4952,21.0236,52.2703,67.3901,-23.2244,-28.019,-34.9511,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.747411,1,0,96,1766,4771,
-2.62347,-1.93547,-0.803501,11.8036,7.76103,3.31765,-16.2372,-8.58696,-3.9894,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.55561,0,1,99,225,2917,
-2.90376,-4.34746,-5.35429,11.9882,12.5208,15.0778,-15.6067,-10.1258,-11.8398,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.09415,0,0,96,1573,7640,
-1.61835,-0.330603,1.05753,7.84987,1.50587,-3.81569,-12.0915,-2.08591,3.30274,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.52008,0,1,101,207,3735,
-3.30592,0.560441,-0.428991,15.0149,-2.11408,1.93893,-20.1812,1.83954,-2.64517,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.65054,0,1,97,206,8809,
-18.9609,1.19374,-5.10407,51.566,-2.00811,12.9479,-41.6576,0.0674799,-9.35084,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.969827,1,0,98,1604,4459,
-3.61409,-0.844515,3.05669,14.3046,3.13094,-9.64269,-17.6418,-3.44659,7.67492,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.29981,3,0,98,687,7138,
-4.60769,-3.25582,-3.99288,17.0434,10.3381,12.4419,-19.6177,-9.18377,-10.7969,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.2123,0,0,96,1811,7682,
-12.5691,1.22117,-2.01599,38.0246,-2.62165,5.86872,-34.3104,0.855216,-5.06677,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.07519,0,0,98,2098,5667,
-112.011,81.1396,61.0372,196.407,-126.584,-95.8751,-100.236,51.2493,39.1199,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.638561,2,1,99,628,1039,
-1.86013,-0.262212,-0.323615,9.97675,1.40529,1.69632,-15.8556,-2.19719,-2.62952,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.95344,0,1,98,207,9117,
-97.2123,-99.0466,-56.753,174.014,162.785,93.162,-91.2334,-72.6772,-41.7837,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.64589,2,0,95,525,4636,
-6.03946,-5.59697,5.54783,21.0626,16.9154,-15.8854,-22.6158,-14.0946,11.6377,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.17189,0,0,97,2989,4534,
-1.97324,-0.735172,-0.950592,9.85228,3.40364,4.33251,-14.8964,-4.43356,-5.56242,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.76171,0,1,96,249,6442,
-10.9936,-71.9789,45.9025,31.8833,136.859,-85.0417,-28.6153,-70.4146,41.1707,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.750271,2,0,95,589,5894,
-24.7883,43.7458,40.0868,57.1115,-75.4751,-69.9421,-40.9263,33.5534,31.6346,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.709959,2,0,98,512,4911,
-9.2556,5.1498,-8.76087,29.8602,-13.9758,25.1525,-29.0181,9.59203,-19.7585,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.13011,1,0,95,2130,7807,
-45.8932,-17.7734,-34.4105,105.179,38.905,73.5796,-69.7117,-23.5198,-42.6711,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.846114,2,2,96,491,15313,
-2.24504,8.50874,5.84486,10.6899,-20.6741,-14.2235,-14.9957,12.7618,8.6373,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.00911,0,0,104,261,6483,
-51.0261,-32.6843,-6.27199,107.511,63.6189,12.8973,-66.7149,-34.0152,-7.8551,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.75648,2,0,99,431,5291,
-1.46826,0.873519,-0.721578,7.24317,-2.77803,2.78784,-11.4413,1.98057,-3.24083,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.41238,0,0,97,223,10148,
25.5645,95.786,32.1151,-13.2807,-133.841,-44.1878,-14.7673,48.1545,15.0009,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.575555,1,1,97,1495,4138,
-3.9392,0.981534,0.331703,16.6595,-3.47631,-1.05575,-21.009,2.95871,0.504193,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.51864,0,1,97,227,5880,
-1.24381,0.379438,1.96371,6.54377,-0.901448,-6.26142,-10.8648,0.0965562,4.89616,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.33136,0,0,98,1527,9906,
-6.20219,-3.15457,-2.50414,23.2981,11.0256,8.74282,-25.9619,-10.638,-8.54172,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.35436,0,0,96,1912,6828,
58.4632,116.921,-24.6859,-73.3471,-180.455,40.384,13.5992,72.8221,-18.6398,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.627943,1,1,98,1409,4910,
-0.952168,-0.322372,-0.62107,5.55637,1.70615,3.16485,-10.117,-2.59826,-4.56278,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.96461,0,1,98,224,5605,
-1.56554,-0.548954,-0.00758587,7.77494,2.42799,0.207677,-12.1517,-3.11996,-0.748372,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.61575,0,1,96,269,3872,
-2.42579,-0.186716,-0.428064,11.0915,0.961042,1.87065,-15.5581,-1.53588,-2.50246,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.57205,0,0,97,204,8013,
59.8589,-24.8797,-11.6873,-92.2978,46.1081,21.8483,29.3991,-23.8892,-11.7617,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.705831,2,0,107,2992,7405,
-1.63339,0.709337,-1.64748,7.85635,-2.32984,6.26866,-12.0483,1.68732,-6.72541,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.46868,0,0,98,220,11027,
-27.92,-4.28535,-8.23117,73.1776,11.2598,20.4907,-55.5594,-8.50028,-14.2024,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.96779,2,0,99,469,4271,
-4.04431,2.71457,-1.94516,15.2495,-7.53371,6.11808,-18.0997,5.08424,-5.59303,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.18419,0,1,101,204,7814,
-2.1308,0.0161346,-0.241456,10.7656,0.077982,1.23446,-16.2354,-0.50741,-1.95439,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.82045,0,1,94,276,7225,
-2.87575,0.70208,-0.955834,12.8383,-2.52195,3.93495,-17.3664,2.10386,-4.65558,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.56738,0,2,95,216,12126,
-1.00344,8.90649,-31.315,10.8214,-16.889,65.225,-16.8137,7.60066,-36.968,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.822321,3,1,95,843,6713,
-2.17794,0.305299,-1.60307,9.95682,-0.901125,6.26621,-14.2069,0.343658,-6.88498,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.51227,0,0,98,1440,10109,
-3.69128,-6.17931,-3.70385,14.2254,18.9468,11.4149,-17.3079,-15.9408,-9.84653,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.19473,0,0,97,1820,7415,
-73.5579,-77.0325,59.4815,140.73,134.734,-100.889,-79.1546,-64.034,44.6893,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.68725,2,0,98,460,4115,
69.7318,-158.071,53.2375,-93.8117,255.42,-83.47,23.348,-111.427,33.8588,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.638894,2,1,99,545,2380,
147.341,85.0935,-157.298,-185.041,-116.791,225.614,49.8257,40.9817,-87.4841,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.568422,2,1,99,148,4758,
86.8702,-120.276,-129.659,-107.659,182.404,194.59,23.8898,-75.3123,-78.9984,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.594557,2,0,97,488,6862,
-0.984932,-0.790813,-0.107605,5.73321,4.0284,0.644639,-10.3695,-5.66811,-1.26418,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.97649,0,0,97,224,11572,
-4.12225,-3.24057,0.676507,16.3526,11.4375,-2.06123,-19.7795,-11.1203,1.24504,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.37067,0,1,94,225,3289,
-10.0324,-0.880345,2.73786,32.9516,3.10755,-7.73507,-32.0546,-3.31551,5.33494,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.18275,0,0,94,2643,4487,
-3.44054,-2.02507,3.18788,13.5406,6.67571,-9.46688,-16.8151,-6.2793,7.02921,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.22924,3,0,97,725,6312,
20.5645,-11.2034,15.8998,-30.969,23.7549,-30.5335,4.75189,-14.3125,14.8391,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.791513,1,0,96,2521,7562,
-1.44111,0.50993,0.338101,7.35028,-1.93784,-1.24787,-11.7811,1.68144,0.88541,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.67064,0,0,96,203,9345,
-36.1409,6.07075,21.4666,88.4607,-12.6408,-47.8503,-62.6404,6.22388,27.7739,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.904219,2,0,93,552,5410,
-11.4084,-4.31586,-2.93018,35.3931,12.5036,8.49539,-32.7831,-10.1642,-7.07395,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.1017,0,1,100,2485,2866,
-4.97506,1.8416,-3.11395,19.1388,-5.88807,10.8036,-22.2026,4.63081,-10.3988,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.35382,0,1,228,2790,12116,
-11.0218,3.39389,-5.45242,33.2745,-8.08631,14.6487,-30.496,4.51218,-11.0436,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.03891,0,1,180,3779,8347,
-1.18438,-0.607837,-0.315669,6.56579,3.00771,1.61581,-11.2738,-4.17633,-2.47215,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.88932,0,1,184,409,9179,
-8.82515,2.09835,-2.11621,31.2446,-6.43434,7.16864,-32.3267,4.84415,-6.89438,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.3002,0,0,102,2168,6044,
-4.02459,0.581028,-1.142,16.9657,-1.95094,4.53287,-21.3008,1.40951,-5.14737,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.51612,0,1,97,1236,7260,
-1.51285,-0.618736,0.325395,7.78895,2.86863,-1.26995,-12.4316,-3.7794,0.997377,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.7444,0,1,98,227,5140,
-5.46626,-3.55607,-1.26472,21.1218,12.6604,4.63798,-24.289,-12.3689,-4.92031,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.3879,0,0,97,1603,6048,
-5.40064,-1.72481,-0.932049,20.004,5.94678,3.29542,-22.4895,-5.84828,-3.5164,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.28689,0,0,96,211,6378,
-2.12135,0.165443,-0.362195,10.4281,-0.548375,1.72571,-15.4839,0.191107,-2.48299,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.74031,0,0,96,208,11218,
1.05164,-45.6788,-3.09262,7.00179,93.9718,7.14067,-14.9385,-52.4428,-5.09043,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.809892,1,1,98,1703,2366,
-108.398,35.2464,117.292,184.361,-49.8412,-175.553,-92.5741,17.1771,68.9564,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.604789,2,0,96,516,3920,
-3.13402,0.322914,-1.42965,14.4102,-1.15466,6.1291,-19.6323,0.806847,-7.32386,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.66879,0,1,96,1597,11686,
-6.18749,0.443011,4.10872,21.7617,-0.85428,-12.024,-23.3751,-0.15241,8.90582,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.20425,3,0,100,686,5080,
-22.3539,-14.2282,40.0414,53.3627,28.8497,-75.1752,-39.4457,-16.5489,36.8076,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.761168,2,0,97,427,4319,
-4.04513,23.9977,-8.77998,19.1886,-42.4574,17.3317,-22.4325,18.9286,-9.93913,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.739801,0,1,97,1893,4847,
-8.58268,0.168029,-13.2055,26.5236,0.423979,33.1825,-25.5457,-1.46888,-22.8238,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.988527,3,1,98,1062,4877,
-6.53722,-3.40152,-2.79601,24.6003,11.9712,9.82294,-27.2909,-11.5916,-9.60079,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.36838,0,0,96,2507,6343,
-3.03009,0.321769,-1.13451,14.154,-1.18525,4.98111,-19.5485,0.880957,-6.14115,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.70057,0,1,96,1541,14600,
-6.85531,-6.77332,3.45282,23.8297,20.9597,-10.1012,-25.0818,-17.7366,7.40398,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.20983,0,0,97,2452,5792,
-3.99167,-0.0713055,-0.110187,17.4331,0.502164,0.62167,-22.404,-1.04932,-1.19383,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.5971,0,0,96,242,6608,
-25.4309,-41.6267,14.8497,62.0156,89.679,-30.745,-45.432,-52.3399,16.2468,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.849298,2,1,98,540,2967,
13.8544,96.1919,-8.05066,-5.36214,-152.551,14.5256,-13.9808,63.1385,-7.92533,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.646203,1,1,97,1505,7067,
-1.61995,0.0545916,-0.0421783,8.90684,-0.152614,0.321112,-14.5989,-0.154078,-0.837559,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.98864,0,1,95,207,9859,
-1.28669,-0.797734,-0.651119,7.11654,3.96706,3.25168,-12.0541,-5.46473,-4.59857,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.92395,0,0,99,205,12921,
-1.91859,-0.813022,0.868843,9.19515,3.49066,-3.32676,-13.6751,-4.26033,3.05258,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.61336,0,1,96,205,6037,
-9.02423,-10.6377,-5.13985,28.6484,29.565,14.4139,-27.7002,-22.4411,-11.2994,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.08766,0,0,98,5272,6460,
-2.92975,0.431827,-0.288497,12.8349,-1.39202,1.29964,-17.1447,0.851279,-1.88121,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,1.52041,0,0,95,203,9038,
-159.586,-214.171,35.1677,255.547,316.482,-49.3894,-118.858,-126.322,17.3119,3.15315,0.247127,0.694503,7.14767,1.37706,0.371378,-2.5,0,0,0.583949,2,0,97,449,4468,
